"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp245","Surface",1988-11-15,1988,11,9.32280537395123
"ssp245","Surface",1988-12-16,1988,12,6.75542572866046
"ssp245","Surface",1989-01-16,1989,1,5.53735784089542
"ssp245","Surface",1989-02-14,1989,2,5.42176624000572
"ssp245","Surface",1989-03-16,1989,3,5.11783049080056
"ssp245","Surface",1989-04-15,1989,4,6.03725707187403
"ssp245","Surface",1989-05-16,1989,5,7.62679951732797
"ssp245","Surface",1989-06-15,1989,6,10.3802087319391
"ssp245","Surface",1989-07-16,1989,7,12.1907748352071
"ssp245","Surface",1989-08-16,1989,8,13.4891731798138
"ssp245","Surface",1989-09-15,1989,9,12.5905863953332
"ssp245","Surface",1989-10-16,1989,10,10.2328454728981
"ssp245","Surface",1989-11-15,1989,11,8.1598463545747
"ssp245","Surface",1989-12-16,1989,12,5.09379451989734
"ssp245","Surface",1990-01-16,1990,1,5.2334370383251
"ssp245","Surface",1990-02-14,1990,2,4.9327308295301
"ssp245","Surface",1990-03-16,1990,3,5.28188938241973
"ssp245","Surface",1990-04-15,1990,4,6.55003199708041
"ssp245","Surface",1990-05-16,1990,5,9.2160537108655
"ssp245","Surface",1990-06-15,1990,6,11.7234175731857
"ssp245","Surface",1990-07-16,1990,7,13.5479891146466
"ssp245","Surface",1990-08-16,1990,8,14.7180456435977
"ssp245","Surface",1990-09-15,1990,9,13.6455519758909
"ssp245","Surface",1990-10-16,1990,10,11.2245184843127
"ssp245","Surface",1990-11-15,1990,11,9.21386119047663
"ssp245","Surface",1990-12-16,1990,12,7.28194356882696
"ssp245","Surface",1991-01-16,1991,1,4.59036156881257
"ssp245","Surface",1991-02-14,1991,2,4.61215191943618
"ssp245","Surface",1991-03-16,1991,3,4.63405501759196
"ssp245","Surface",1991-04-15,1991,4,5.42466436186229
"ssp245","Surface",1991-05-16,1991,5,7.49915204954706
"ssp245","Surface",1991-06-15,1991,6,10.1394731717328
"ssp245","Surface",1991-07-16,1991,7,13.3929995262091
"ssp245","Surface",1991-08-16,1991,8,13.8004248085127
"ssp245","Surface",1991-09-15,1991,9,13.0823734341236
"ssp245","Surface",1991-10-16,1991,10,11.0970892383301
"ssp245","Surface",1991-11-15,1991,11,8.88337401504826
"ssp245","Surface",1991-12-16,1991,12,7.3843480878471
"ssp245","Surface",1992-01-16,1992,1,6.74814009171665
"ssp245","Surface",1992-02-15,1992,2,6.1700050139006
"ssp245","Surface",1992-03-16,1992,3,6.11726617149807
"ssp245","Surface",1992-04-15,1992,4,6.6910158603584
"ssp245","Surface",1992-05-16,1992,5,8.3699122556581
"ssp245","Surface",1992-06-15,1992,6,11.3404831354214
"ssp245","Surface",1992-07-16,1992,7,13.5209102693352
"ssp245","Surface",1992-08-16,1992,8,14.1030044829387
"ssp245","Surface",1992-09-15,1992,9,12.4322114166987
"ssp245","Surface",1992-10-16,1992,10,9.62642022163818
"ssp245","Surface",1992-11-15,1992,11,8.21023311283491
"ssp245","Surface",1992-12-16,1992,12,7.03331341289452
"ssp245","Surface",1993-01-16,1993,1,5.52137369226926
"ssp245","Surface",1993-02-14,1993,2,5.15149048243111
"ssp245","Surface",1993-03-16,1993,3,5.23318138654431
"ssp245","Surface",1993-04-15,1993,4,6.33267092006204
"ssp245","Surface",1993-05-16,1993,5,8.70330064120373
"ssp245","Surface",1993-06-15,1993,6,12.5112122646424
"ssp245","Surface",1993-07-16,1993,7,13.770683082721
"ssp245","Surface",1993-08-16,1993,8,14.2664794848996
"ssp245","Surface",1993-09-15,1993,9,13.4056217209764
"ssp245","Surface",1993-10-16,1993,10,11.1649028082063
"ssp245","Surface",1993-11-15,1993,11,8.75576757007271
"ssp245","Surface",1993-12-16,1993,12,7.0652930451889
"ssp245","Surface",1994-01-16,1994,1,6.43138399387679
"ssp245","Surface",1994-02-14,1994,2,5.67913778239029
"ssp245","Surface",1994-03-16,1994,3,5.03960162646173
"ssp245","Surface",1994-04-15,1994,4,6.15559633407561
"ssp245","Surface",1994-05-16,1994,5,8.04579782198223
"ssp245","Surface",1994-06-15,1994,6,11.7430728570401
"ssp245","Surface",1994-07-16,1994,7,13.9777519568926
"ssp245","Surface",1994-08-16,1994,8,15.1072517432888
"ssp245","Surface",1994-09-15,1994,9,13.8353424722908
"ssp245","Surface",1994-10-16,1994,10,11.2186597020832
"ssp245","Surface",1994-11-15,1994,11,8.67469598696341
"ssp245","Surface",1994-12-16,1994,12,6.53308569318386
"ssp245","Surface",1995-01-16,1995,1,5.82317811836371
"ssp245","Surface",1995-02-14,1995,2,5.46374084442262
"ssp245","Surface",1995-03-16,1995,3,5.0136160294338
"ssp245","Surface",1995-04-15,1995,4,6.24026619740047
"ssp245","Surface",1995-05-16,1995,5,9.02364358782339
"ssp245","Surface",1995-06-15,1995,6,11.273295646764
"ssp245","Surface",1995-07-16,1995,7,13.5766977633035
"ssp245","Surface",1995-08-16,1995,8,14.43979553917
"ssp245","Surface",1995-09-15,1995,9,13.986067377826
"ssp245","Surface",1995-10-16,1995,10,11.9746376767504
"ssp245","Surface",1995-11-15,1995,11,9.25573130417209
"ssp245","Surface",1995-12-16,1995,12,6.9091211804908
"ssp245","Surface",1996-01-16,1996,1,6.14077414506834
"ssp245","Surface",1996-02-15,1996,2,5.48923328670484
"ssp245","Surface",1996-03-16,1996,3,5.37307953397524
"ssp245","Surface",1996-04-15,1996,4,6.45264573988257
"ssp245","Surface",1996-05-16,1996,5,9.33685239079359
"ssp245","Surface",1996-06-15,1996,6,11.9555236605121
"ssp245","Surface",1996-07-16,1996,7,13.738929454945
"ssp245","Surface",1996-08-16,1996,8,14.7521646607007
"ssp245","Surface",1996-09-15,1996,9,13.8285154389901
"ssp245","Surface",1996-10-16,1996,10,11.0722451086089
"ssp245","Surface",1996-11-15,1996,11,8.86002946784099
"ssp245","Surface",1996-12-16,1996,12,7.13861926569651
"ssp245","Surface",1997-01-16,1997,1,5.77180040850932
"ssp245","Surface",1997-02-14,1997,2,5.55489353891749
"ssp245","Surface",1997-03-16,1997,3,5.27089538009636
"ssp245","Surface",1997-04-15,1997,4,6.20697397852862
"ssp245","Surface",1997-05-16,1997,5,8.84454634314876
"ssp245","Surface",1997-06-15,1997,6,12.4126414639757
"ssp245","Surface",1997-07-16,1997,7,15.0414207652991
"ssp245","Surface",1997-08-16,1997,8,16.3547930434797
"ssp245","Surface",1997-09-15,1997,9,15.6698017427439
"ssp245","Surface",1997-10-16,1997,10,12.3102147585503
"ssp245","Surface",1997-11-15,1997,11,10.1033803577963
"ssp245","Surface",1997-12-16,1997,12,9.05315067393314
"ssp245","Surface",1998-01-16,1998,1,7.67549371588331
"ssp245","Surface",1998-02-14,1998,2,7.44511465504041
"ssp245","Surface",1998-03-16,1998,3,7.21184079842468
"ssp245","Surface",1998-04-15,1998,4,7.57253723885965
"ssp245","Surface",1998-05-16,1998,5,9.01285629434173
"ssp245","Surface",1998-06-15,1998,6,11.211843115361
"ssp245","Surface",1998-07-16,1998,7,13.490601457384
"ssp245","Surface",1998-08-16,1998,8,14.5707595918995
"ssp245","Surface",1998-09-15,1998,9,13.3041105341204
"ssp245","Surface",1998-10-16,1998,10,11.6266280593004
"ssp245","Surface",1998-11-15,1998,11,9.78388020676485
"ssp245","Surface",1998-12-16,1998,12,8.27827130396161
"ssp245","Surface",1999-01-16,1999,1,6.96554646774977
"ssp245","Surface",1999-02-14,1999,2,6.25132136843513
"ssp245","Surface",1999-03-16,1999,3,6.22958853062669
"ssp245","Surface",1999-04-15,1999,4,6.61563691419683
"ssp245","Surface",1999-05-16,1999,5,8.07642851277693
"ssp245","Surface",1999-06-15,1999,6,10.7184526306055
"ssp245","Surface",1999-07-16,1999,7,13.2308338151745
"ssp245","Surface",1999-08-16,1999,8,14.2880830613575
"ssp245","Surface",1999-09-15,1999,9,12.4810243083344
"ssp245","Surface",1999-10-16,1999,10,10.4073193663041
"ssp245","Surface",1999-11-15,1999,11,8.57958812064498
"ssp245","Surface",1999-12-16,1999,12,7.3859571211514
"ssp245","Surface",2000-01-16,2000,1,6.16210282111369
"ssp245","Surface",2000-02-15,2000,2,5.85048362856371
"ssp245","Surface",2000-03-16,2000,3,5.92584838147075
"ssp245","Surface",2000-04-15,2000,4,6.37790518807729
"ssp245","Surface",2000-05-16,2000,5,8.3774606029006
"ssp245","Surface",2000-06-15,2000,6,11.7203200300825
"ssp245","Surface",2000-07-16,2000,7,13.6640006423575
"ssp245","Surface",2000-08-16,2000,8,14.5788267437159
"ssp245","Surface",2000-09-15,2000,9,12.7823012540312
"ssp245","Surface",2000-10-16,2000,10,10.5327129768189
"ssp245","Surface",2000-11-15,2000,11,8.90752788087276
"ssp245","Surface",2000-12-16,2000,12,7.5686102555727
"ssp245","Surface",2001-01-16,2001,1,6.79810606572666
"ssp245","Surface",2001-02-14,2001,2,6.06819545031173
"ssp245","Surface",2001-03-16,2001,3,5.85742132458702
"ssp245","Surface",2001-04-15,2001,4,6.27196269943805
"ssp245","Surface",2001-05-16,2001,5,7.69683207945516
"ssp245","Surface",2001-06-15,2001,6,10.9328647655943
"ssp245","Surface",2001-07-16,2001,7,13.1690483716835
"ssp245","Surface",2001-08-16,2001,8,14.786380564421
"ssp245","Surface",2001-09-15,2001,9,13.359031073565
"ssp245","Surface",2001-10-16,2001,10,11.2496595651346
"ssp245","Surface",2001-11-15,2001,11,8.76834553106244
"ssp245","Surface",2001-12-16,2001,12,6.90327543470806
"ssp245","Surface",2002-01-16,2002,1,6.36361638662429
"ssp245","Surface",2002-02-14,2002,2,5.65542440335526
"ssp245","Surface",2002-03-16,2002,3,5.13609352875661
"ssp245","Surface",2002-04-15,2002,4,5.44637722088224
"ssp245","Surface",2002-05-16,2002,5,7.73903085244138
"ssp245","Surface",2002-06-15,2002,6,10.9017096969091
"ssp245","Surface",2002-07-16,2002,7,13.7831412389495
"ssp245","Surface",2002-08-16,2002,8,14.6228668586985
"ssp245","Surface",2002-09-15,2002,9,13.8072627772146
"ssp245","Surface",2002-10-16,2002,10,11.5487292291845
"ssp245","Surface",2002-11-15,2002,11,10.0484653694715
"ssp245","Surface",2002-12-16,2002,12,8.94053417562425
"ssp245","Surface",2003-01-16,2003,1,7.75623411210793
"ssp245","Surface",2003-02-14,2003,2,7.08161475612181
"ssp245","Surface",2003-03-16,2003,3,6.5209001485233
"ssp245","Surface",2003-04-15,2003,4,6.95448527167131
"ssp245","Surface",2003-05-16,2003,5,9.40386133449715
"ssp245","Surface",2003-06-15,2003,6,11.8052073964743
"ssp245","Surface",2003-07-16,2003,7,14.5841584639403
"ssp245","Surface",2003-08-16,2003,8,15.4732142283127
"ssp245","Surface",2003-09-15,2003,9,14.2491058159116
"ssp245","Surface",2003-10-16,2003,10,12.1745675465248
"ssp245","Surface",2003-11-15,2003,11,9.79899311509237
"ssp245","Surface",2003-12-16,2003,12,7.73168924913253
"ssp245","Surface",2004-01-16,2004,1,6.48405615233316
"ssp245","Surface",2004-02-15,2004,2,5.95697651876539
"ssp245","Surface",2004-03-16,2004,3,5.87316135366287
"ssp245","Surface",2004-04-15,2004,4,6.77211716276286
"ssp245","Surface",2004-05-16,2004,5,9.4833396122977
"ssp245","Surface",2004-06-15,2004,6,12.293674000331
"ssp245","Surface",2004-07-16,2004,7,15.3478164679309
"ssp245","Surface",2004-08-16,2004,8,17.2683965768835
"ssp245","Surface",2004-09-15,2004,9,14.9289067657561
"ssp245","Surface",2004-10-16,2004,10,11.8449601146627
"ssp245","Surface",2004-11-15,2004,11,9.13833272391369
"ssp245","Surface",2004-12-16,2004,12,7.70717720938138
"ssp245","Surface",2005-01-16,2005,1,6.10957651676138
"ssp245","Surface",2005-02-14,2005,2,5.74004156105838
"ssp245","Surface",2005-03-16,2005,3,6.12708582185407
"ssp245","Surface",2005-04-15,2005,4,7.01940852026809
"ssp245","Surface",2005-05-16,2005,5,10.4590272719357
"ssp245","Surface",2005-06-15,2005,6,13.2053786897925
"ssp245","Surface",2005-07-16,2005,7,15.7224123413419
"ssp245","Surface",2005-08-16,2005,8,16.2853730546583
"ssp245","Surface",2005-09-15,2005,9,14.8735562680502
"ssp245","Surface",2005-10-16,2005,10,11.9082835942636
"ssp245","Surface",2005-11-15,2005,11,9.57150043548137
"ssp245","Surface",2005-12-16,2005,12,8.17531079208103
"ssp245","Surface",2006-01-16,2006,1,7.45156119493529
"ssp245","Surface",2006-02-14,2006,2,6.57516643572069
"ssp245","Surface",2006-03-16,2006,3,5.9749095324037
"ssp245","Surface",2006-04-15,2006,4,6.59536448750321
"ssp245","Surface",2006-05-16,2006,5,8.13356078682559
"ssp245","Surface",2006-06-15,2006,6,11.7920704436104
"ssp245","Surface",2006-07-16,2006,7,13.892235978686
"ssp245","Surface",2006-08-16,2006,8,14.4529294104488
"ssp245","Surface",2006-09-15,2006,9,13.2044857888227
"ssp245","Surface",2006-10-16,2006,10,11.5999404719911
"ssp245","Surface",2006-11-15,2006,11,8.37607323117344
"ssp245","Surface",2006-12-16,2006,12,6.77457991895205
"ssp245","Surface",2007-01-16,2007,1,6.12192127380724
"ssp245","Surface",2007-02-14,2007,2,5.57000340538537
"ssp245","Surface",2007-03-16,2007,3,5.01161274276138
"ssp245","Surface",2007-04-15,2007,4,5.72182183810167
"ssp245","Surface",2007-05-16,2007,5,7.82071619847003
"ssp245","Surface",2007-06-15,2007,6,10.4537172846241
"ssp245","Surface",2007-07-16,2007,7,13.5879570918643
"ssp245","Surface",2007-08-16,2007,8,15.2046961633682
"ssp245","Surface",2007-09-15,2007,9,14.4006649299049
"ssp245","Surface",2007-10-16,2007,10,11.1499736646515
"ssp245","Surface",2007-11-15,2007,11,9.03192874226064
"ssp245","Surface",2007-12-16,2007,12,7.33001803324049
"ssp245","Surface",2008-01-16,2008,1,6.25869072947448
"ssp245","Surface",2008-02-15,2008,2,5.27021051389186
"ssp245","Surface",2008-03-16,2008,3,5.33886328534791
"ssp245","Surface",2008-04-15,2008,4,5.81275644205674
"ssp245","Surface",2008-05-16,2008,5,7.27567981474096
"ssp245","Surface",2008-06-15,2008,6,10.0902915304219
"ssp245","Surface",2008-07-16,2008,7,12.7958762598042
"ssp245","Surface",2008-08-16,2008,8,13.6497154108259
"ssp245","Surface",2008-09-15,2008,9,13.0730347239626
"ssp245","Surface",2008-10-16,2008,10,11.1847659111709
"ssp245","Surface",2008-11-15,2008,11,8.84298713501697
"ssp245","Surface",2008-12-16,2008,12,7.27001583946066
"ssp245","Surface",2009-01-16,2009,1,5.83189298527192
"ssp245","Surface",2009-02-14,2009,2,4.94264845722956
"ssp245","Surface",2009-03-16,2009,3,4.93158506483839
"ssp245","Surface",2009-04-15,2009,4,5.69611760771477
"ssp245","Surface",2009-05-16,2009,5,8.89799466279594
"ssp245","Surface",2009-06-15,2009,6,11.8322734833272
"ssp245","Surface",2009-07-16,2009,7,13.7842576227244
"ssp245","Surface",2009-08-16,2009,8,14.2028592376383
"ssp245","Surface",2009-09-15,2009,9,13.4259617023944
"ssp245","Surface",2009-10-16,2009,10,11.5579214219202
"ssp245","Surface",2009-11-15,2009,11,9.36221432911625
"ssp245","Surface",2009-12-16,2009,12,7.71089450909352
"ssp245","Surface",2010-01-16,2010,1,6.87599504018095
"ssp245","Surface",2010-02-14,2010,2,6.74250108658899
"ssp245","Surface",2010-03-16,2010,3,6.63277669501635
"ssp245","Surface",2010-04-15,2010,4,7.06480821198761
"ssp245","Surface",2010-05-16,2010,5,8.81586521334939
"ssp245","Surface",2010-06-15,2010,6,11.487251161563
"ssp245","Surface",2010-07-16,2010,7,12.9790352197556
"ssp245","Surface",2010-08-16,2010,8,14.3788653725689
"ssp245","Surface",2010-09-15,2010,9,14.0191946084154
"ssp245","Surface",2010-10-16,2010,10,11.3571503389479
"ssp245","Surface",2010-11-15,2010,11,9.3586254176058
"ssp245","Surface",2010-12-16,2010,12,7.73138246614985
"ssp245","Surface",2011-01-16,2011,1,6.50758018879282
"ssp245","Surface",2011-02-14,2011,2,5.62563754530836
"ssp245","Surface",2011-03-16,2011,3,4.93312924829753
"ssp245","Surface",2011-04-15,2011,4,5.97842338510178
"ssp245","Surface",2011-05-16,2011,5,8.30843429575054
"ssp245","Surface",2011-06-15,2011,6,11.4851098411258
"ssp245","Surface",2011-07-16,2011,7,13.9449380734763
"ssp245","Surface",2011-08-16,2011,8,14.2708936567038
"ssp245","Surface",2011-09-15,2011,9,13.0559616937126
"ssp245","Surface",2011-10-16,2011,10,11.4240428793201
"ssp245","Surface",2011-11-15,2011,11,8.97671976909866
"ssp245","Surface",2011-12-16,2011,12,7.16009170590131
"ssp245","Surface",2012-01-16,2012,1,6.1530996484222
"ssp245","Surface",2012-02-15,2012,2,5.73530179961459
"ssp245","Surface",2012-03-16,2012,3,5.42624846412779
"ssp245","Surface",2012-04-15,2012,4,6.80516582405405
"ssp245","Surface",2012-05-16,2012,5,7.95580435925906
"ssp245","Surface",2012-06-15,2012,6,10.2311101843911
"ssp245","Surface",2012-07-16,2012,7,12.4567999709573
"ssp245","Surface",2012-08-16,2012,8,14.2301635692905
"ssp245","Surface",2012-09-15,2012,9,13.324812678119
"ssp245","Surface",2012-10-16,2012,10,11.0875705381496
"ssp245","Surface",2012-11-15,2012,11,8.8307385864315
"ssp245","Surface",2012-12-16,2012,12,7.15789645225767
"ssp245","Surface",2013-01-16,2013,1,6.47342426686817
"ssp245","Surface",2013-02-14,2013,2,6.18491517033622
"ssp245","Surface",2013-03-16,2013,3,6.04656827402061
"ssp245","Surface",2013-04-15,2013,4,6.38768832372164
"ssp245","Surface",2013-05-16,2013,5,8.00085205722016
"ssp245","Surface",2013-06-15,2013,6,11.918860579439
"ssp245","Surface",2013-07-16,2013,7,14.4356620594047
"ssp245","Surface",2013-08-16,2013,8,14.9798626484597
"ssp245","Surface",2013-09-15,2013,9,14.8417244751374
"ssp245","Surface",2013-10-16,2013,10,12.428838168214
"ssp245","Surface",2013-11-15,2013,11,10.0319011542752
"ssp245","Surface",2013-12-16,2013,12,7.82557132849255
"ssp245","Surface",2014-01-16,2014,1,7.1614360071935
"ssp245","Surface",2014-02-14,2014,2,6.24645822951275
"ssp245","Surface",2014-03-16,2014,3,5.98645047378527
"ssp245","Surface",2014-04-15,2014,4,6.69840719261397
"ssp245","Surface",2014-05-16,2014,5,9.54087329193759
"ssp245","Surface",2014-06-15,2014,6,11.7653824349534
"ssp245","Surface",2014-07-16,2014,7,14.183346242916
"ssp245","Surface",2014-08-16,2014,8,15.5285544873093
"ssp245","Surface",2014-09-15,2014,9,15.055931514409
"ssp245","Surface",2014-10-16,2014,10,12.8074307002078
"ssp245","Surface",2014-11-15,2014,11,10.6591631769148
"ssp245","Surface",2014-12-16,2014,12,9.09431270328643
"ssp245","Surface",2015-01-16,2015,1,8.09222006740076
"ssp245","Surface",2015-02-14,2015,2,7.46650965260986
"ssp245","Surface",2015-03-16,2015,3,7.25375612027073
"ssp245","Surface",2015-04-15,2015,4,8.17627244884354
"ssp245","Surface",2015-05-16,2015,5,10.185072361804
"ssp245","Surface",2015-06-15,2015,6,12.5995560398018
"ssp245","Surface",2015-07-16,2015,7,14.9692726807076
"ssp245","Surface",2015-08-16,2015,8,15.8886615095853
"ssp245","Surface",2015-09-15,2015,9,14.0912141300887
"ssp245","Surface",2015-10-16,2015,10,12.2588452557276
"ssp245","Surface",2015-11-15,2015,11,10.1855310639557
"ssp245","Surface",2015-12-16,2015,12,8.50472096225869
"ssp245","Surface",2016-01-16,2016,1,7.83943659514713
"ssp245","Surface",2016-02-15,2016,2,7.54528881078493
"ssp245","Surface",2016-03-16,2016,3,7.55159198519571
"ssp245","Surface",2016-04-15,2016,4,8.40618528173505
"ssp245","Surface",2016-05-16,2016,5,10.1077814849701
"ssp245","Surface",2016-06-15,2016,6,13.0277768229129
"ssp245","Surface",2016-07-16,2016,7,15.1028778191123
"ssp245","Surface",2016-08-16,2016,8,15.5244270807115
"ssp245","Surface",2016-09-15,2016,9,14.9754014649662
"ssp245","Surface",2016-10-16,2016,10,12.3486350092979
"ssp245","Surface",2016-11-15,2016,11,10.6300964267539
"ssp245","Surface",2016-12-16,2016,12,8.65117834556713
"ssp245","Surface",2017-01-16,2017,1,7.43690152647835
"ssp245","Surface",2017-02-14,2017,2,7.14970911076408
"ssp245","Surface",2017-03-16,2017,3,6.73500935457119
"ssp245","Surface",2017-04-15,2017,4,7.61786224668034
"ssp245","Surface",2017-05-16,2017,5,8.88247272265595
"ssp245","Surface",2017-06-15,2017,6,11.4627812237413
"ssp245","Surface",2017-07-16,2017,7,14.1075318071642
"ssp245","Surface",2017-08-16,2017,8,15.3089733706306
"ssp245","Surface",2017-09-15,2017,9,13.97325566987
"ssp245","Surface",2017-10-16,2017,10,12.1400910381176
"ssp245","Surface",2017-11-15,2017,11,9.65172986304448
"ssp245","Surface",2017-12-16,2017,12,8.39454288957669
"ssp245","Surface",2018-01-16,2018,1,7.54587031992508
"ssp245","Surface",2018-02-14,2018,2,6.84389966148187
"ssp245","Surface",2018-03-16,2018,3,6.50220852627838
"ssp245","Surface",2018-04-15,2018,4,7.06601394669951
"ssp245","Surface",2018-05-16,2018,5,8.70245515039563
"ssp245","Surface",2018-06-15,2018,6,11.4454959812657
"ssp245","Surface",2018-07-16,2018,7,13.5764039195637
"ssp245","Surface",2018-08-16,2018,8,14.3281606992789
"ssp245","Surface",2018-09-15,2018,9,14.3052559709729
"ssp245","Surface",2018-10-16,2018,10,12.6433228190472
"ssp245","Surface",2018-11-15,2018,11,10.9099747845218
"ssp245","Surface",2018-12-16,2018,12,9.34680687481393
"ssp245","Surface",2019-01-16,2019,1,8.00757357546801
"ssp245","Surface",2019-02-14,2019,2,7.30672465295828
"ssp245","Surface",2019-03-16,2019,3,7.17550043806075
"ssp245","Surface",2019-04-15,2019,4,7.91821536099117
"ssp245","Surface",2019-05-16,2019,5,9.31705010779254
"ssp245","Surface",2019-06-15,2019,6,12.2679866659673
"ssp245","Surface",2019-07-16,2019,7,14.9546841546233
"ssp245","Surface",2019-08-16,2019,8,15.5702424116191
"ssp245","Surface",2019-09-15,2019,9,14.5091956748279
"ssp245","Surface",2019-10-16,2019,10,11.9379913068774
"ssp245","Surface",2019-11-15,2019,11,10.3275060624257
"ssp245","Surface",2019-12-16,2019,12,8.90957462414752
"ssp245","Surface",2020-01-16,2020,1,7.36140700888777
"ssp245","Surface",2020-02-15,2020,2,6.5558752951255
"ssp245","Surface",2020-03-16,2020,3,6.11067448190054
"ssp245","Surface",2020-04-15,2020,4,6.49058271851058
"ssp245","Surface",2020-05-16,2020,5,8.64831289683058
"ssp245","Surface",2020-06-15,2020,6,11.4029868330678
"ssp245","Surface",2020-07-16,2020,7,13.7938725040208
"ssp245","Surface",2020-08-16,2020,8,14.7414621496467
"ssp245","Surface",2020-09-15,2020,9,13.8015446739367
"ssp245","Surface",2020-10-16,2020,10,11.8267685667312
